transport,port,port_label,packet_count,byte_count,packet_fraction,byte_fraction
TCP,2022,TCP/2022,1871,113244,2.7890040116669984e-06,7.787569091599709e-07
TCP,2393,TCP/2393,1871,113220,2.7890040116669984e-06,7.785918658391783e-07
TCP,2401,TCP/2401,1871,113220,2.7890040116669984e-06,7.785918658391783e-07
TCP,2500,TCP/2500,1871,113220,2.7890040116669984e-06,7.785918658391783e-07
TCP,2601,TCP/2601,1871,113220,2.7890040116669984e-06,7.785918658391783e-07
TCP,2492,TCP/2492,1870,113160,2.7875133628098808e-06,7.781792575371967e-07
TCP,2525,TCP/2525,1870,113160,2.7875133628098808e-06,7.781792575371967e-07
TCP,2043,TCP/2043,1869,113116,2.786022713952763e-06,7.778766781157437e-07
TCP,2301,TCP/2301,1869,113100,2.786022713952763e-06,7.777666492352151e-07
TCP,2522,TCP/2522,1869,113100,2.786022713952763e-06,7.777666492352151e-07
TCP,2035,TCP/2035,1868,113064,2.7845320650956456e-06,7.775190842540263e-07
TCP,2107,TCP/2107,1868,113060,2.7845320650956456e-06,7.774915770338941e-07
TCP,2366,TCP/2366,1868,113040,2.7845320650956456e-06,7.773540409332337e-07
TCP,1862,TCP/1862,1867,113004,2.783041416238528e-06,7.771064759520447e-07
TCP,1972,TCP/1972,1867,113000,2.783041416238528e-06,7.770789687319126e-07
TCP,2099,TCP/2099,1867,113004,2.783041416238528e-06,7.771064759520447e-07
TCP,2288,TCP/2288,1867,112980,2.783041416238528e-06,7.769414326312521e-07
TCP,2382,TCP/2382,1867,112980,2.783041416238528e-06,7.769414326312521e-07
TCP,1974,TCP/1974,1866,112944,2.7815507673814105e-06,7.766938676500632e-07
TCP,2002,TCP/2002,1866,112920,2.7815507673814105e-06,7.765288243292706e-07
TCP,2161,TCP/2161,1866,112920,2.7815507673814105e-06,7.765288243292706e-07
TCP,2200,TCP/2200,1866,112920,2.7815507673814105e-06,7.765288243292706e-07
TCP,2260,TCP/2260,1865,112860,2.780060118524293e-06,7.76116216027289e-07
TCP,2106,TCP/2106,1864,112800,2.7785694696671753e-06,7.757036077253074e-07
TCP,2126,TCP/2126,1864,112800,2.7785694696671753e-06,7.757036077253074e-07
TCP,2179,TCP/2179,1864,112800,2.7785694696671753e-06,7.757036077253074e-07
TCP,2191,TCP/2191,1864,112800,2.7785694696671753e-06,7.757036077253074e-07
TCP,2251,TCP/2251,1864,112800,2.7785694696671753e-06,7.757036077253074e-07
TCP,1839,TCP/1839,1863,112764,2.7770788208100577e-06,7.754560427441186e-07
TCP,1864,TCP/1864,1863,112764,2.7770788208100577e-06,7.754560427441186e-07
TCP,2045,TCP/2045,1863,112740,2.7770788208100577e-06,7.752909994233259e-07
TCP,2065,TCP/2065,1863,112740,2.7770788208100577e-06,7.752909994233259e-07
TCP,2111,TCP/2111,1863,112740,2.7770788208100577e-06,7.752909994233259e-07
TCP,2119,TCP/2119,1863,112740,2.7770788208100577e-06,7.752909994233259e-07
TCP,2135,TCP/2135,1863,112740,2.7770788208100577e-06,7.752909994233259e-07
TCP,2170,TCP/2170,1863,112740,2.7770788208100577e-06,7.752909994233259e-07
TCP,2190,TCP/2190,1863,112740,2.7770788208100577e-06,7.752909994233259e-07
TCP,1947,TCP/1947,1862,112680,2.77558817195294e-06,7.748783911213444e-07
TCP,1998,TCP/1998,1862,112680,2.77558817195294e-06,7.748783911213444e-07
TCP,2000,TCP/2000,1862,112680,2.77558817195294e-06,7.748783911213444e-07
TCP,2003,TCP/2003,1862,112680,2.77558817195294e-06,7.748783911213444e-07
TCP,2021,TCP/2021,1862,112680,2.77558817195294e-06,7.748783911213444e-07
TCP,2040,TCP/2040,1862,112680,2.77558817195294e-06,7.748783911213444e-07
TCP,2047,TCP/2047,1862,112680,2.77558817195294e-06,7.748783911213444e-07
TCP,2049,TCP/2049,1862,112680,2.77558817195294e-06,7.748783911213444e-07
TCP,2105,TCP/2105,1862,112680,2.77558817195294e-06,7.748783911213444e-07
TCP,2160,TCP/2160,1862,112680,2.77558817195294e-06,7.748783911213444e-07
TCP,2196,TCP/2196,1862,112680,2.77558817195294e-06,7.748783911213444e-07
TCP,1658,TCP/1658,1861,112644,2.7740975230958226e-06,7.746308261401554e-07
TCP,1805,TCP/1805,1861,112644,2.7740975230958226e-06,7.746308261401554e-07
TCP,1971,TCP/1971,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,1984,TCP/1984,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,2008,TCP/2008,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,2009,TCP/2009,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,2010,TCP/2010,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,2030,TCP/2030,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,2034,TCP/2034,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,2038,TCP/2038,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,2041,TCP/2041,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,2042,TCP/2042,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,2100,TCP/2100,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,2103,TCP/2103,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,2121,TCP/2121,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,2144,TCP/2144,1861,112620,2.7740975230958226e-06,7.744657828193628e-07
TCP,2013,TCP/2013,1860,112560,2.772606874238705e-06,7.740531745173813e-07
TCP,2020,TCP/2020,1860,112560,2.772606874238705e-06,7.740531745173813e-07
TCP,2046,TCP/2046,1860,112560,2.772606874238705e-06,7.740531745173813e-07
TCP,2048,TCP/2048,1860,112560,2.772606874238705e-06,7.740531745173813e-07
TCP,2068,TCP/2068,1860,112560,2.772606874238705e-06,7.740531745173813e-07
TCP,1580,TCP/1580,1859,112524,2.7711162253815874e-06,7.738056095361923e-07
TCP,1875,TCP/1875,1859,112500,2.7711162253815874e-06,7.736405662153997e-07
TCP,1999,TCP/1999,1859,112500,2.7711162253815874e-06,7.736405662153997e-07
TCP,2004,TCP/2004,1859,112500,2.7711162253815874e-06,7.736405662153997e-07
TCP,2005,TCP/2005,1859,112500,2.7711162253815874e-06,7.736405662153997e-07
TCP,2006,TCP/2006,1859,112500,2.7711162253815874e-06,7.736405662153997e-07
TCP,2007,TCP/2007,1859,112500,2.7711162253815874e-06,7.736405662153997e-07
TCP,2033,TCP/2033,1859,112500,2.7711162253815874e-06,7.736405662153997e-07
TCP,1233,TCP/1233,1858,112464,2.76962557652447e-06,7.733930012342108e-07
TCP,1594,TCP/1594,1858,112444,2.76962557652447e-06,7.732554651335503e-07
TCP,1782,TCP/1782,1858,112440,2.76962557652447e-06,7.732279579134181e-07
TCP,1900,TCP/1900,1858,112440,2.76962557652447e-06,7.732279579134181e-07
TCP,1935,TCP/1935,1858,112440,2.76962557652447e-06,7.732279579134181e-07
TCP,2001,TCP/2001,1858,112440,2.76962557652447e-06,7.732279579134181e-07
TCP,1213,TCP/1213,1857,112404,2.7681349276673522e-06,7.729803929322293e-07
TCP,1455,TCP/1455,1857,112404,2.7681349276673522e-06,7.729803929322293e-07
TCP,1600,TCP/1600,1857,112380,2.7681349276673522e-06,7.728153496114367e-07
TCP,1641,TCP/1641,1857,112380,2.7681349276673522e-06,7.728153496114367e-07
TCP,1687,TCP/1687,1857,112380,2.7681349276673522e-06,7.728153496114367e-07
TCP,1688,TCP/1688,1857,112380,2.7681349276673522e-06,7.728153496114367e-07
TCP,1717,TCP/1717,1857,112380,2.7681349276673522e-06,7.728153496114367e-07
TCP,1719,TCP/1719,1857,112380,2.7681349276673522e-06,7.728153496114367e-07
TCP,1720,TCP/1720,1857,112380,2.7681349276673522e-06,7.728153496114367e-07
TCP,1761,TCP/1761,1857,112380,2.7681349276673522e-06,7.728153496114367e-07
TCP,1185,TCP/1185,1856,112344,2.7666442788102347e-06,7.725677846302477e-07
TCP,1334,TCP/1334,1856,112344,2.7666442788102347e-06,7.725677846302477e-07
TCP,1700,TCP/1700,1856,112320,2.7666442788102347e-06,7.724027413094551e-07
TCP,1721,TCP/1721,1856,112320,2.7666442788102347e-06,7.724027413094551e-07
TCP,1840,TCP/1840,1856,112320,2.7666442788102347e-06,7.724027413094551e-07
TCP,1914,TCP/1914,1856,112320,2.7666442788102347e-06,7.724027413094551e-07
TCP,1201,TCP/1201,1855,112284,2.765153629953117e-06,7.721551763282662e-07
TCP,1666,TCP/1666,1855,112260,2.765153629953117e-06,7.719901330074736e-07
TCP,1812,TCP/1812,1855,112260,2.765153629953117e-06,7.719901330074736e-07
TCP,1863,TCP/1863,1855,112260,2.765153629953117e-06,7.719901330074736e-07
TCP,1259,TCP/1259,1854,112224,2.7636629810959995e-06,7.717425680262846e-07
TCP,1272,TCP/1272,1854,112224,2.7636629810959995e-06,7.717425680262846e-07
TCP,1521,TCP/1521,1854,112200,2.7636629810959995e-06,7.71577524705492e-07
TCP,1583,TCP/1583,1854,112200,2.7636629810959995e-06,7.71577524705492e-07
TCP,1783,TCP/1783,1854,112200,2.7636629810959995e-06,7.71577524705492e-07
TCP,1801,TCP/1801,1854,112200,2.7636629810959995e-06,7.71577524705492e-07
TCP,1183,TCP/1183,1853,112140,2.762172332238882e-06,7.711649164035104e-07
TCP,1199,TCP/1199,1853,112164,2.762172332238882e-06,7.71329959724303e-07
TCP,1296,TCP/1296,1853,112140,2.762172332238882e-06,7.711649164035104e-07
TCP,1718,TCP/1718,1853,112140,2.762172332238882e-06,7.711649164035104e-07
TCP,1723,TCP/1723,1853,112140,2.762172332238882e-06,7.711649164035104e-07
TCP,1755,TCP/1755,1853,112140,2.762172332238882e-06,7.711649164035104e-07
TCP,1114,TCP/1114,1852,112104,2.7606816833817644e-06,7.709173514223216e-07
TCP,1163,TCP/1163,1852,112104,2.7606816833817644e-06,7.709173514223216e-07
TCP,1216,TCP/1216,1852,112104,2.7606816833817644e-06,7.709173514223216e-07
TCP,1236,TCP/1236,1852,112080,2.7606816833817644e-06,7.707523081015289e-07
TCP,1322,TCP/1322,1852,112080,2.7606816833817644e-06,7.707523081015289e-07
TCP,1433,TCP/1433,1852,112080,2.7606816833817644e-06,7.707523081015289e-07
TCP,1443,TCP/1443,1852,112080,2.7606816833817644e-06,7.707523081015289e-07
TCP,1461,TCP/1461,1852,112080,2.7606816833817644e-06,7.707523081015289e-07
TCP,1524,TCP/1524,1852,112080,2.7606816833817644e-06,7.707523081015289e-07
TCP,1533,TCP/1533,1852,112080,2.7606816833817644e-06,7.707523081015289e-07
TCP,1174,TCP/1174,1851,112040,2.7591910345246468e-06,7.704772359002079e-07
TCP,1287,TCP/1287,1851,112020,2.7591910345246468e-06,7.703396997995474e-07
TCP,1309,TCP/1309,1851,112040,2.7591910345246468e-06,7.704772359002079e-07
TCP,1417,TCP/1417,1851,112020,2.7591910345246468e-06,7.703396997995474e-07
TCP,1556,TCP/1556,1851,112020,2.7591910345246468e-06,7.703396997995474e-07
TCP,1102,TCP/1102,1850,111984,2.757700385667529e-06,7.700921348183584e-07
TCP,1352,TCP/1352,1850,111960,2.757700385667529e-06,7.699270914975658e-07
TCP,1434,TCP/1434,1850,111960,2.757700385667529e-06,7.699270914975658e-07
TCP,1500,TCP/1500,1850,111960,2.757700385667529e-06,7.699270914975658e-07
TCP,1501,TCP/1501,1850,111960,2.757700385667529e-06,7.699270914975658e-07
TCP,1503,TCP/1503,1850,111960,2.757700385667529e-06,7.699270914975658e-07
TCP,1061,TCP/1061,1849,111924,2.7562097368104116e-06,7.696795265163769e-07
TCP,1110,TCP/1110,1849,111924,2.7562097368104116e-06,7.696795265163769e-07
TCP,1117,TCP/1117,1849,111924,2.7562097368104116e-06,7.696795265163769e-07
TCP,1148,TCP/1148,1849,111900,2.7562097368104116e-06,7.695144831955843e-07
TCP,1164,TCP/1164,1849,111900,2.7562097368104116e-06,7.695144831955843e-07
TCP,1186,TCP/1186,1849,111900,2.7562097368104116e-06,7.695144831955843e-07
TCP,1198,TCP/1198,1849,111900,2.7562097368104116e-06,7.695144831955843e-07
TCP,1244,TCP/1244,1849,111900,2.7562097368104116e-06,7.695144831955843e-07
TCP,1247,TCP/1247,1849,111900,2.7562097368104116e-06,7.695144831955843e-07
TCP,1300,TCP/1300,1849,111900,2.7562097368104116e-06,7.695144831955843e-07
TCP,1311,TCP/1311,1849,111900,2.7562097368104116e-06,7.695144831955843e-07
TCP,1494,TCP/1494,1849,111900,2.7562097368104116e-06,7.695144831955843e-07
TCP,443,TCP/443,1848,112152,2.754719087953294e-06,7.712474380639068e-07
TCP,1077,TCP/1077,1848,111864,2.754719087953294e-06,7.692669182143953e-07
TCP,1137,TCP/1137,1848,111864,2.754719087953294e-06,7.692669182143953e-07
TCP,1166,TCP/1166,1848,111840,2.754719087953294e-06,7.691018748936027e-07
TCP,1218,TCP/1218,1848,111840,2.754719087953294e-06,7.691018748936027e-07
TCP,1277,TCP/1277,1848,111840,2.754719087953294e-06,7.691018748936027e-07
TCP,1310,TCP/1310,1848,111840,2.754719087953294e-06,7.691018748936027e-07
TCP,1096,TCP/1096,1847,111804,2.7532284390961765e-06,7.688543099124137e-07
TCP,1151,TCP/1151,1847,111780,2.7532284390961765e-06,7.686892665916211e-07
TCP,1175,TCP/1175,1847,111780,2.7532284390961765e-06,7.686892665916211e-07
TCP,1217,TCP/1217,1847,111780,2.7532284390961765e-06,7.686892665916211e-07
TCP,1248,TCP/1248,1847,111780,2.7532284390961765e-06,7.686892665916211e-07
TCP,1083,TCP/1083,1846,111744,2.751737790239059e-06,7.684417016104323e-07
TCP,1149,TCP/1149,1846,111720,2.751737790239059e-06,7.682766582896396e-07
TCP,1154,TCP/1154,1846,111720,2.751737790239059e-06,7.682766582896396e-07
TCP,1187,TCP/1187,1846,111720,2.751737790239059e-06,7.682766582896396e-07
TCP,1234,TCP/1234,1846,111720,2.751737790239059e-06,7.682766582896396e-07
TCP,1271,TCP/1271,1846,111720,2.751737790239059e-06,7.682766582896396e-07
TCP,1328,TCP/1328,1846,111720,2.751737790239059e-06,7.682766582896396e-07
TCP,1025,TCP/1025,1845,111684,2.7502471413819413e-06,7.680290933084507e-07
TCP,1026,TCP/1026,1845,111680,2.7502471413819413e-06,7.680015860883186e-07
TCP,1056,TCP/1056,1845,111680,2.7502471413819413e-06,7.680015860883186e-07
TCP,1068,TCP/1068,1845,111684,2.7502471413819413e-06,7.680290933084507e-07
TCP,1145,TCP/1145,1845,111660,2.7502471413819413e-06,7.678640499876581e-07
TCP,1152,TCP/1152,1845,111660,2.7502471413819413e-06,7.678640499876581e-07
TCP,1165,TCP/1165,1845,111660,2.7502471413819413e-06,7.678640499876581e-07
TCP,1192,TCP/1192,1845,111660,2.7502471413819413e-06,7.678640499876581e-07
TCP,1301,TCP/1301,1845,111660,2.7502471413819413e-06,7.678640499876581e-07
TCP,1034,TCP/1034,1844,111624,2.7487564925248237e-06,7.676164850064692e-07
TCP,1089,TCP/1089,1844,111604,2.7487564925248237e-06,7.674789489058086e-07
TCP,1097,TCP/1097,1844,111600,2.7487564925248237e-06,7.674514416856766e-07
TCP,1132,TCP/1132,1844,111600,2.7487564925248237e-06,7.674514416856766e-07
TCP,1141,TCP/1141,1844,111600,2.7487564925248237e-06,7.674514416856766e-07
TCP,1169,TCP/1169,1844,111600,2.7487564925248237e-06,7.674514416856766e-07
TCP,1032,TCP/1032,1843,111544,2.747265843667706e-06,7.670663406038271e-07
TCP,1036,TCP/1036,1843,111540,2.747265843667706e-06,7.67038833383695e-07
TCP,1067,TCP/1067,1843,111540,2.747265843667706e-06,7.67038833383695e-07
TCP,1079,TCP/1079,1843,111540,2.747265843667706e-06,7.67038833383695e-07
TCP,1082,TCP/1082,1843,111540,2.747265843667706e-06,7.67038833383695e-07
TCP,1090,TCP/1090,1843,111540,2.747265843667706e-06,7.67038833383695e-07
TCP,1106,TCP/1106,1843,111540,2.747265843667706e-06,7.67038833383695e-07
TCP,1113,TCP/1113,1843,111540,2.747265843667706e-06,7.67038833383695e-07
TCP,1122,TCP/1122,1843,111540,2.747265843667706e-06,7.67038833383695e-07
TCP,1131,TCP/1131,1843,111540,2.747265843667706e-06,7.67038833383695e-07
TCP,1147,TCP/1147,1843,111540,2.747265843667706e-06,7.67038833383695e-07
TCP,1053,TCP/1053,1842,111480,2.7457751948105886e-06,7.666262250817134e-07
TCP,1055,TCP/1055,1842,111480,2.7457751948105886e-06,7.666262250817134e-07
TCP,1058,TCP/1058,1842,111480,2.7457751948105886e-06,7.666262250817134e-07
TCP,1075,TCP/1075,1842,111480,2.7457751948105886e-06,7.666262250817134e-07
TCP,1093,TCP/1093,1842,111480,2.7457751948105886e-06,7.666262250817134e-07
TCP,1107,TCP/1107,1842,111480,2.7457751948105886e-06,7.666262250817134e-07
TCP,1126,TCP/1126,1842,111480,2.7457751948105886e-06,7.666262250817134e-07
TCP,1138,TCP/1138,1842,111480,2.7457751948105886e-06,7.666262250817134e-07
TCP,1007,TCP/1007,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1024,TCP/1024,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1039,TCP/1039,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1043,TCP/1043,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1048,TCP/1048,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1060,TCP/1060,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1064,TCP/1064,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1076,TCP/1076,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1084,TCP/1084,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1085,TCP/1085,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1091,TCP/1091,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1104,TCP/1104,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1108,TCP/1108,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1111,TCP/1111,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1123,TCP/1123,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1124,TCP/1124,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1130,TCP/1130,1841,111420,2.744284545953471e-06,7.662136167797319e-07
TCP,1000,TCP/1000,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1022,TCP/1022,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1023,TCP/1023,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1033,TCP/1033,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1040,TCP/1040,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1042,TCP/1042,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1050,TCP/1050,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1057,TCP/1057,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1059,TCP/1059,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1063,TCP/1063,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1071,TCP/1071,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1073,TCP/1073,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1080,TCP/1080,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1081,TCP/1081,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1086,TCP/1086,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1092,TCP/1092,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1094,TCP/1094,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1095,TCP/1095,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1098,TCP/1098,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1105,TCP/1105,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1119,TCP/1119,1840,111360,2.7427938970963534e-06,7.658010084777504e-07
TCP,1001,TCP/1001,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1002,TCP/1002,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1009,TCP/1009,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1027,TCP/1027,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1037,TCP/1037,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1038,TCP/1038,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1041,TCP/1041,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1044,TCP/1044,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1052,TCP/1052,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1062,TCP/1062,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1065,TCP/1065,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1066,TCP/1066,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1069,TCP/1069,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1070,TCP/1070,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1072,TCP/1072,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1078,TCP/1078,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1087,TCP/1087,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1099,TCP/1099,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1100,TCP/1100,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1112,TCP/1112,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,1121,TCP/1121,1839,111300,2.741303248239236e-06,7.653884001757688e-07
TCP,3,TCP/3,1838,111240,2.7398125993821182e-06,7.649757918737873e-07
TCP,4,TCP/4,1838,111240,2.7398125993821182e-06,7.649757918737873e-07
TCP,6,TCP/6,1838,111240,2.7398125993821182e-06,7.649757918737873e-07
TCP,7,TCP/7,1838,111240,2.7398125993821182e-06,7.649757918737873e-07
TCP,9,TCP/9,1838,111240,2.7398125993821182e-06,7.649757918737873e-07
TCP,13,TCP/13,1838,111240,2.7398125993821182e-06,7.649757918737873e-07
TCP,17,TCP/17,1838,111240,2.7398125993821182e-06,7.649757918737873e-07
TCP,19,TCP/19,1838,111240,2.7398125993821182e-06,7.649757918737873e-07
