level,campaign_second,epoch_second,packet_count,byte_count,pps,Bps
L1,276346,1783177641,122,24844,122,24844
L1,276347,1783177642,162,28452,162,28452
L1,276348,1783177643,891,133802,891,133802
L1,276349,1783177644,122,25108,122,25108
L1,276350,1783177645,122,25092,122,25092
L1,276351,1783177646,122,25089,122,25089
L1,276352,1783177647,121,24744,121,24744
L1,276353,1783177648,122,25102,122,25102
L1,276354,1783177649,123,25204,123,25204
L1,276355,1783177650,121,24744,121,24744
L1,276356,1783177651,121,24744,121,24744
L1,276357,1783177652,121,24744,121,24744
L1,276358,1783177653,121,24744,121,24744
L1,276359,1783177654,121,24744,121,24744
L1,276360,1783177655,121,24744,121,24744
L1,276361,1783177656,76,13884,76,13884
L1,276362,1783177657,106,23265,106,23265
L1,276363,1783177658,122,24844,122,24844
L1,276364,1783177659,123,25161,123,25161
L1,276365,1783177660,121,24744,121,24744
L1,276366,1783177661,122,24810,122,24810
L1,276367,1783177662,121,24744,121,24744
L1,276368,1783177663,120,24678,120,24678
L1,276369,1783177664,121,24744,121,24744
L1,276370,1783177665,61,12405,61,12405
L1,276375,1783177670,121,24744,121,24744
L1,276376,1783177671,121,24744,121,24744
L1,276377,1783177672,121,24744,121,24744
L1,276378,1783177673,122,24810,122,24810
L1,276379,1783177674,121,24744,121,24744
L1,276380,1783177675,122,24844,122,24844
L1,276381,1783177676,122,25100,122,25100
L1,276382,1783177677,121,24744,121,24744
L1,276383,1783177678,121,24744,121,24744
L1,276384,1783177679,122,25089,122,25089
L1,276385,1783177680,4191,276827,4191,276827
L1,276386,1783177681,137,25684,137,25684
L1,276387,1783177682,134,25420,134,25420
L1,276388,1783177683,121,24744,121,24744
L1,276389,1783177684,123,25465,123,25465
L1,276390,1783177685,123,25180,123,25180
L1,276391,1783177686,103,16151,103,16151
L1,276392,1783177687,852,125813,852,125813
L1,276393,1783177688,121,24744,121,24744
L1,276394,1783177689,121,24744,121,24744
L1,276395,1783177690,121,24744,121,24744
L1,276396,1783177691,121,24744,121,24744
L1,276397,1783177692,122,24844,122,24844
L1,276398,1783177693,121,24744,121,24744
L1,276399,1783177694,121,24744,121,24744
L1,276400,1783177695,121,24744,121,24744
L1,276401,1783177696,122,25104,122,25104
L1,276402,1783177697,121,24744,121,24744
L1,276403,1783177698,121,24744,121,24744
L1,276404,1783177699,121,24744,121,24744
L1,276405,1783177700,121,24744,121,24744
L1,276406,1783177701,121,24744,121,24744
L1,276407,1783177702,122,24844,122,24844
L1,276408,1783177703,121,24744,121,24744
L1,276409,1783177704,122,24810,122,24810
L1,276410,1783177705,121,24744,121,24744
L1,276411,1783177706,121,24744,121,24744
L1,276412,1783177707,121,24744,121,24744
L1,276413,1783177708,122,25108,122,25108
L1,276414,1783177709,122,25092,122,25092
L1,276415,1783177710,1,66,1,66
L1,276419,1783177714,121,24744,121,24744
L1,276420,1783177715,121,24744,121,24744
L1,276421,1783177716,61,12405,61,12405
L1,276422,1783177717,121,24744,121,24744
L1,276423,1783177718,125,25291,125,25291
L1,276424,1783177719,122,24844,122,24844
L1,276425,1783177720,121,24744,121,24744
L1,276426,1783177721,121,24744,121,24744
L1,276427,1783177722,123,25256,123,25256
L1,276428,1783177723,123,24928,123,24928
L1,276429,1783177724,4191,276827,4191,276827
L1,276430,1783177725,136,25588,136,25588
L1,276431,1783177726,134,25416,134,25416
L1,276432,1783177727,122,24844,122,24844
L1,276433,1783177728,121,24744,121,24744
L1,276434,1783177729,122,24820,122,24820
L1,276435,1783177730,157,28050,157,28050
L1,276436,1783177731,220,34414,220,34414
L1,276437,1783177732,799,124930,799,124930
L1,276438,1783177733,121,24744,121,24744
L1,276439,1783177734,121,24744,121,24744
L1,276440,1783177735,122,24810,122,24810
L1,276441,1783177736,122,24844,122,24844
L1,276442,1783177737,122,24810,122,24810
L1,276443,1783177738,121,24744,121,24744
L1,276444,1783177739,121,24744,121,24744
L1,276445,1783177740,122,25100,122,25100
L1,276446,1783177741,123,24876,123,24876
L1,276447,1783177742,122,25089,122,25089
L1,276448,1783177743,122,24844,122,24844
L1,276449,1783177744,121,24744,121,24744
L1,276450,1783177745,121,24744,121,24744
L1,276451,1783177746,121,24744,121,24744
L1,276452,1783177747,121,24744,121,24744
L1,276453,1783177748,124,25825,124,25825
L1,276454,1783177749,121,24744,121,24744
L1,276455,1783177750,121,24744,121,24744
L1,276456,1783177751,122,24820,122,24820
L1,276457,1783177752,123,25205,123,25205
L1,276458,1783177753,121,24744,121,24744
L1,276459,1783177754,1,66,1,66
L1,276463,1783177758,61,12405,61,12405
L1,276464,1783177759,121,24744,121,24744
L1,276465,1783177760,122,25104,122,25104
L1,276466,1783177761,122,24844,122,24844
L1,276467,1783177762,121,24744,121,24744
L1,276468,1783177763,121,24744,121,24744
L1,276469,1783177764,121,24744,121,24744
L1,276470,1783177765,121,24744,121,24744
L1,276471,1783177766,121,24744,121,24744
L1,276472,1783177767,121,24744,121,24744
L1,276473,1783177768,4191,276831,4191,276831
L1,276474,1783177769,134,25412,134,25412
L1,276475,1783177770,137,25688,137,25688
L1,276476,1783177771,121,24744,121,24744
L1,276477,1783177772,122,25092,122,25092
L1,276478,1783177773,122,25108,122,25108
L1,276479,1783177774,154,28467,154,28467
L1,276480,1783177775,201,32640,201,32640
L1,276481,1783177776,823,126786,823,126786
L1,276482,1783177777,122,25104,122,25104
L1,276483,1783177778,122,24844,122,24844
L1,276484,1783177779,123,24858,123,24858
L1,276485,1783177780,122,24810,122,24810
L1,276486,1783177781,121,24744,121,24744
L1,276487,1783177782,122,24810,122,24810
L1,276488,1783177783,121,24744,121,24744
L1,276489,1783177784,121,24744,121,24744
L1,276490,1783177785,122,25095,122,25095
L1,276491,1783177786,122,24810,122,24810
L1,276492,1783177787,121,24744,121,24744
L1,276493,1783177788,122,24844,122,24844
L1,276494,1783177789,121,24744,121,24744
L1,276495,1783177790,121,24744,121,24744
L1,276496,1783177791,120,24678,120,24678
L1,276497,1783177792,121,24744,121,24744
L1,276498,1783177793,121,24744,121,24744
L1,276499,1783177794,123,25168,123,25168
L1,276500,1783177795,121,24744,121,24744
L1,276501,1783177796,122,24844,122,24844
L1,276502,1783177797,121,24744,121,24744
L1,276503,1783177798,1,66,1,66
L1,276507,1783177802,61,12405,61,12405
L1,276508,1783177803,122,25100,122,25100
L1,276509,1783177804,122,24844,122,24844
L1,276510,1783177805,121,24744,121,24744
L1,276511,1783177806,121,24744,121,24744
L1,276512,1783177807,122,25089,122,25089
L1,276513,1783177808,121,24744,121,24744
L1,276514,1783177809,121,24744,121,24744
L1,276515,1783177810,121,24744,121,24744
L1,276516,1783177811,122,25100,122,25100
L1,276517,1783177812,4185,276363,4185,276363
L1,276518,1783177813,145,26877,145,26877
L1,276519,1783177814,134,25416,134,25416
L1,276520,1783177815,122,25105,122,25105
L1,276521,1783177816,121,24744,121,24744
L1,276522,1783177817,122,24820,122,24820
L1,276523,1783177818,129,25128,129,25128
L1,276524,1783177819,213,34368,213,34368
L1,276525,1783177820,831,127426,831,127426
L1,276526,1783177821,121,24744,121,24744
L1,276527,1783177822,121,24744,121,24744
L1,276528,1783177823,122,24844,122,24844
L1,276529,1783177824,121,24744,121,24744
L1,276530,1783177825,123,25170,123,25170
L1,276531,1783177826,121,24744,121,24744
L1,276532,1783177827,122,24810,122,24810
L1,276533,1783177828,121,24744,121,24744
L1,276534,1783177829,61,12405,61,12405
L1,276535,1783177830,121,24744,121,24744
L1,276536,1783177831,122,24810,122,24810
L1,276537,1783177832,121,24744,121,24744
L1,276538,1783177833,122,24844,122,24844
L1,276539,1783177834,120,24678,120,24678
L1,276540,1783177835,123,25253,123,25253
L1,276541,1783177836,124,25252,124,25252
L1,276542,1783177837,121,24744,121,24744
L1,276543,1783177838,121,24744,121,24744
L1,276544,1783177839,124,25513,124,25513
L1,276545,1783177840,121,24744,121,24744
L1,276546,1783177841,122,24844,122,24844
L1,276547,1783177842,62,12765,62,12765
L1,277261,1783178556,1,66,1,66
L1,277262,1783178557,121,24744,121,24744
L1,277263,1783178558,120,24678,120,24678
L1,277264,1783178559,123,24882,123,24882
L1,277265,1783178560,122,24844,122,24844
L1,277266,1783178561,72,13362,72,13362
L1,277267,1783178562,111,24145,111,24145
L1,277268,1783178563,122,24810,122,24810
L1,277269,1783178564,123,24888,123,24888
L1,277270,1783178565,122,24810,122,24810
L1,277271,1783178566,121,24744,121,24744
L1,277272,1783178567,4188,308629,4188,308629
L1,277273,1783178568,121,24744,121,24744
L1,277274,1783178569,123,24910,123,24910
L1,277275,1783178570,122,25100,122,25100
L1,277276,1783178571,121,24744,121,24744
L1,277277,1783178572,144,25866,144,25866
L1,277278,1783178573,142,25752,142,25752
L1,277279,1783178574,143,26097,143,26097
L1,277280,1783178575,122,25100,122,25100
L1,277281,1783178576,121,24744,121,24744
L1,277282,1783178577,123,24910,123,24910
L1,277283,1783178578,121,24744,121,24744
L1,277284,1783178579,121,24744,121,24744
L1,277285,1783178580,121,24744,121,24744
L1,277286,1783178581,121,24744,121,24744
L1,277287,1783178582,122,25104,122,25104
L1,277288,1783178583,121,24744,121,24744
L1,277289,1783178584,122,25109,122,25109
L1,277290,1783178585,121,24744,121,24744
L1,277291,1783178586,122,24844,122,24844
L1,277292,1783178587,122,25105,122,25105
L1,277293,1783178588,121,24744,121,24744
L1,277294,1783178589,121,24744,121,24744
L1,277295,1783178590,121,24744,121,24744
L1,277296,1783178591,121,24744,121,24744
L1,277297,1783178592,121,24744,121,24744
L1,277298,1783178593,122,24993,122,24993
L1,277299,1783178594,122,25104,122,25104
L1,277300,1783178595,122,24844,122,24844
L1,277301,1783178596,121,24744,121,24744
L1,277305,1783178600,1,66,1,66
L1,277306,1783178601,120,24678,120,24678
L1,277307,1783178602,122,25108,122,25108
L1,277308,1783178603,121,24744,121,24744
L1,277309,1783178604,123,25192,123,25192
L1,277310,1783178605,122,25089,122,25089
L1,277311,1783178606,121,24744,121,24744
L1,277312,1783178607,121,24744,121,24744
L1,277313,1783178608,124,25042,124,25042
L1,277314,1783178609,63,13123,63,13123
L1,277315,1783178610,122,24810,122,24810
L1,277316,1783178611,4186,308471,4186,308471
L1,277317,1783178612,122,24844,122,24844
L1,277318,1783178613,123,24928,123,24928
L1,277319,1783178614,122,24810,122,24810
L1,277320,1783178615,121,24744,121,24744
L1,277321,1783178616,145,26217,145,26217
L1,277322,1783178617,142,25752,142,25752
L1,277323,1783178618,144,26299,144,26299
L1,277324,1783178619,121,24744,121,24744
L1,277325,1783178620,121,24744,121,24744
L1,277326,1783178621,121,24744,121,24744
L1,277327,1783178622,123,24910,123,24910
L1,277328,1783178623,121,24744,121,24744
L1,277329,1783178624,121,24744,121,24744
L1,277330,1783178625,121,24744,121,24744
L1,277331,1783178626,122,25102,122,25102
L1,277332,1783178627,121,24744,121,24744
L1,277333,1783178628,122,24905,122,24905
L1,277334,1783178629,121,24744,121,24744
L1,277335,1783178630,122,24844,122,24844
L1,277336,1783178631,121,24744,121,24744
L1,277337,1783178632,121,24744,121,24744
L1,277338,1783178633,121,24744,121,24744
L1,277339,1783178634,122,25100,122,25100
L1,277340,1783178635,121,24744,121,24744
L1,277341,1783178636,121,24744,121,24744
L1,277342,1783178637,121,24744,121,24744
L1,277343,1783178638,122,25089,122,25089
L1,277344,1783178639,123,25200,123,25200
L1,277345,1783178640,121,24744,121,24744
L1,277350,1783178645,121,24744,121,24744
L1,277351,1783178646,122,25104,122,25104
L1,277352,1783178647,122,25109,122,25109
L1,277353,1783178648,122,24844,122,24844
L1,277354,1783178649,121,24744,121,24744
L1,277355,1783178650,121,24744,121,24744
L1,277356,1783178651,122,25105,122,25105
L1,277357,1783178652,121,24744,121,24744
L1,277358,1783178653,122,24810,122,24810
L1,277359,1783178654,121,24744,121,24744
L1,277360,1783178655,4188,308633,4188,308633
L1,277361,1783178656,121,24744,121,24744
L1,277362,1783178657,121,24744,121,24744
L1,277363,1783178658,122,24844,122,24844
L1,277364,1783178659,123,25170,123,25170
L1,277365,1783178660,84,13527,84,13527
L1,277366,1783178661,142,25752,142,25752
L1,277367,1783178662,142,25752,142,25752
L1,277368,1783178663,121,24744,121,24744
L1,277369,1783178664,121,24744,121,24744
L1,277370,1783178665,121,24744,121,24744
L1,277371,1783178666,123,25208,123,25208
L1,277372,1783178667,122,24810,122,24810
L1,277373,1783178668,122,25092,122,25092
L1,277374,1783178669,121,24744,121,24744
L1,277375,1783178670,122,25089,122,25089
L1,277376,1783178671,121,24744,121,24744
L1,277377,1783178672,122,25104,122,25104
L1,277378,1783178673,121,24744,121,24744
L1,277379,1783178674,123,25202,123,25202
L1,277380,1783178675,121,24744,121,24744
L1,277381,1783178676,121,24744,121,24744
L1,277382,1783178677,121,24744,121,24744
L1,277383,1783178678,121,24744,121,24744
L1,277384,1783178679,121,24744,121,24744
L1,277385,1783178680,122,25095,122,25095
L1,277386,1783178681,121,24744,121,24744
L1,277387,1783178682,121,24744,121,24744
L1,277388,1783178683,121,24744,121,24744
L1,277389,1783178684,122,24844,122,24844
L1,277394,1783178689,121,24744,121,24744
L1,277395,1783178690,121,24744,121,24744
L1,277396,1783178691,122,25102,122,25102
L1,277397,1783178692,122,24844,122,24844
L1,277398,1783178693,121,24744,121,24744
L1,277399,1783178694,123,24936,123,24936
L1,277400,1783178695,121,24744,121,24744
L1,277401,1783178696,121,24744,121,24744
L1,277402,1783178697,121,24744,121,24744
L1,277403,1783178698,122,25100,122,25100
L1,277404,1783178699,4189,308651,4189,308651
L1,277405,1783178700,122,24844,122,24844
L1,277406,1783178701,122,24810,122,24810
L1,277407,1783178702,121,24744,121,24744
L1,277408,1783178703,123,25445,123,25445
L1,277409,1783178704,82,13413,82,13413
L1,277410,1783178705,143,25818,143,25818
L1,277411,1783178706,142,25752,142,25752
L1,277412,1783178707,121,24744,121,24744
L1,277413,1783178708,122,24844,122,24844
L1,277414,1783178709,121,24744,121,24744
L1,277415,1783178710,122,25109,122,25109
L1,277416,1783178711,122,25104,122,25104
L1,277417,1783178712,121,24744,121,24744
L1,277418,1783178713,122,24810,122,24810
L1,277419,1783178714,122,25105,122,25105
L1,277420,1783178715,121,24744,121,24744
L1,277421,1783178716,121,24744,121,24744
L1,277422,1783178717,122,24844,122,24844
L1,277423,1783178718,121,24744,121,24744
L1,277424,1783178719,121,24744,121,24744
L1,277425,1783178720,121,24744,121,24744
L1,277426,1783178721,121,24744,121,24744
L1,277427,1783178722,122,25104,122,25104
L1,277428,1783178723,121,24744,121,24744
L1,277429,1783178724,121,24744,121,24744
L1,277430,1783178725,122,24844,122,24844
L1,277431,1783178726,121,24744,121,24744
L1,277432,1783178727,121,24744,121,24744
L1,277433,1783178728,121,24744,121,24744
L1,277438,1783178733,121,24744,121,24744
L1,277439,1783178734,123,25189,123,25189
L1,277440,1783178735,121,24744,121,24744
L1,277441,1783178736,122,25104,122,25104
L1,277442,1783178737,122,25102,122,25102
L1,277443,1783178738,122,24905,122,24905
L1,277444,1783178739,121,24744,121,24744
L1,277445,1783178740,121,24744,121,24744
L1,277446,1783178741,121,24744,121,24744
L1,277447,1783178742,122,24844,122,24844
L1,277448,1783178743,4187,308567,4187,308567
L1,277449,1783178744,123,25161,123,25161
L1,277450,1783178745,121,24744,121,24744
L1,277451,1783178746,122,24810,122,24810
L1,277452,1783178747,121,24744,121,24744
L1,277453,1783178748,144,25866,144,25866
L1,277454,1783178749,142,25752,142,25752
L1,277455,1783178750,143,25818,143,25818
L1,277456,1783178751,122,24844,122,24844
L1,277457,1783178752,121,24744,121,24744
L1,277458,1783178753,121,24744,121,24744
L1,277459,1783178754,121,24744,121,24744
L1,277460,1783178755,62,12763,62,12763
L1,277461,1783178756,121,24744,121,24744
L1,277462,1783178757,121,24744,121,24744
L1,277463,1783178758,122,24810,122,24810
L1,277464,1783178759,122,24844,122,24844
L1,277465,1783178760,121,24744,121,24744
L1,277466,1783178761,121,24744,121,24744
L1,277467,1783178762,121,24744,121,24744
L1,277468,1783178763,122,25100,122,25100
L1,277469,1783178764,121,24744,121,24744
L1,277470,1783178765,121,24744,121,24744
L1,277471,1783178766,121,24744,121,24744
L1,277472,1783178767,122,25100,122,25100
L1,277473,1783178768,122,25089,122,25089
L1,277474,1783178769,122,24844,122,24844
L1,277475,1783178770,121,24744,121,24744
L1,277476,1783178771,120,24678,120,24678
L1,277477,1783178772,121,24744,121,24744
L1,278193,1783179488,1,66,1,66
L1,278194,1783179489,121,24744,121,24744
L1,278195,1783179490,121,24744,121,24744
L1,278196,1783179491,121,24744,121,24744
L1,278197,1783179492,123,25204,123,25204
L1,278198,1783179493,120,24678,120,24678
L1,278199,1783179494,121,24744,121,24744
L1,278200,1783179495,121,24744,121,24744
L1,278201,1783179496,126,25194,126,25194
L1,278202,1783179497,121,24744,121,24744
L1,278203,1783179498,121,24744,121,24744
L1,278204,1783179499,238,32599,238,32599
L1,278205,1783179500,170,27840,170,27840
L1,278206,1783179501,148,26574,148,26574
L1,278207,1783179502,129,25264,129,25264
L1,278208,1783179503,63,13123,63,13123
L1,278209,1783179504,134,25612,134,25612
L1,278210,1783179505,163,28008,163,28008
L1,278211,1783179506,164,27993,164,27993
L1,278212,1783179507,163,28288,163,28288
L1,278213,1783179508,162,27460,162,27460
L1,278214,1783179509,163,27376,163,27376
L1,278215,1783179510,167,27976,167,27976
L1,278216,1783179511,172,28367,172,28367
L1,278217,1783179512,164,27452,164,27452
L1,278218,1783179513,167,27728,167,27728
L1,278219,1783179514,165,28912,165,28912
L1,278220,1783179515,143,26736,143,26736
L1,278221,1783179516,143,26176,143,26176
L1,278222,1783179517,144,25956,144,25956
L1,278223,1783179518,141,26160,141,26160
L1,278224,1783179519,121,24744,121,24744
L1,278225,1783179520,121,24744,121,24744
L1,278226,1783179521,121,24744,121,24744
L1,278227,1783179522,121,24744,121,24744
L1,278228,1783179523,122,25102,122,25102
L1,278229,1783179524,121,24744,121,24744
L1,278230,1783179525,121,24744,121,24744
L1,278231,1783179526,121,24744,121,24744
L1,278232,1783179527,123,24910,123,24910
L1,278233,1783179528,120,24678,120,24678
L1,278237,1783179532,61,12405,61,12405
L1,278238,1783179533,122,24810,122,24810
L1,278239,1783179534,121,24744,121,24744
L1,278240,1783179535,123,25479,123,25479
L1,278241,1783179536,121,24744,121,24744
L1,278242,1783179537,123,25261,123,25261
L1,278243,1783179538,121,24744,121,24744
L1,278244,1783179539,121,24744,121,24744
L1,278245,1783179540,121,24744,121,24744
L1,278246,1783179541,123,24876,123,24876
L1,278247,1783179542,241,32934,241,32934
L1,278248,1783179543,168,27438,168,27438
L1,278249,1783179544,147,26384,147,26384
L1,278250,1783179545,121,24744,121,24744
L1,278251,1783179546,130,25785,130,25785
L1,278252,1783179547,135,25650,135,25650
L1,278253,1783179548,162,27188,162,27188
L1,278254,1783179549,164,27176,164,27176
L1,278255,1783179550,157,27132,157,27132
L1,278256,1783179551,125,25224,125,25224
L1,278257,1783179552,128,25476,128,25476
L1,278258,1783179553,125,24992,125,24992
L1,278259,1783179554,131,25364,131,25364
L1,278260,1783179555,126,25012,126,25012
L1,278261,1783179556,122,25104,122,25104
L1,278262,1783179557,129,25240,129,25240
L1,278263,1783179558,125,24992,125,24992
L1,278264,1783179559,125,24992,125,24992
L1,278265,1783179560,126,25252,126,25252
L1,278266,1783179561,129,25248,129,25248
L1,278267,1783179562,122,25108,122,25108
L1,278268,1783179563,121,24744,121,24744
L1,278269,1783179564,121,24744,121,24744
L1,278270,1783179565,122,25092,122,25092
L1,278271,1783179566,123,25462,123,25462
L1,278272,1783179567,121,24744,121,24744
L1,278273,1783179568,121,24744,121,24744
L1,278274,1783179569,123,25189,123,25189
L1,278275,1783179570,66,12898,66,12898
L1,278276,1783179571,116,24251,116,24251
L1,278277,1783179572,60,12339,60,12339
L1,278280,1783179575,62,12756,62,12756
L1,278281,1783179576,121,24744,121,24744
L1,278282,1783179577,122,24816,122,24816
L1,278283,1783179578,121,24744,121,24744
L1,278284,1783179579,122,24844,122,24844
L1,278285,1783179580,121,24744,121,24744
L1,278286,1783179581,121,24744,121,24744
L1,278287,1783179582,121,24744,121,24744
L1,278288,1783179583,121,24744,121,24744
L1,278289,1783179584,121,24744,121,24744
L1,278290,1783179585,244,32843,244,32843
L1,278291,1783179586,175,28568,175,28568
L1,278292,1783179587,144,25952,144,25952
L1,278293,1783179588,121,24744,121,24744
L1,278294,1783179589,130,25284,130,25284
L1,278295,1783179590,136,25566,136,25566
L1,278296,1783179591,169,28216,169,28216
L1,278297,1783179592,163,27536,163,27536
L1,278298,1783179593,157,27088,157,27088
L1,278299,1783179594,126,25008,126,25008
L1,278300,1783179595,127,25168,127,25168
L1,278301,1783179596,125,25152,125,25152
L1,278302,1783179597,131,25496,131,25496
L1,278303,1783179598,127,25112,127,25112
L1,278304,1783179599,123,25445,123,25445
L1,278305,1783179600,129,25240,129,25240
L1,278306,1783179601,126,25588,126,25588
L1,278307,1783179602,125,24992,125,24992
L1,278308,1783179603,126,25058,126,25058
L1,278309,1783179604,131,25584,131,25584
L1,278310,1783179605,123,25175,123,25175
L1,278311,1783179606,121,24744,121,24744
L1,278312,1783179607,123,25204,123,25204
L1,278313,1783179608,121,24744,121,24744
L1,278314,1783179609,122,24810,122,24810
L1,278315,1783179610,122,25105,122,25105
L1,278316,1783179611,121,24744,121,24744
L1,278317,1783179612,121,24744,121,24744
L1,278318,1783179613,121,24744,121,24744
L1,278319,1783179614,121,24744,121,24744
L1,278323,1783179618,61,12405,61,12405
L1,278324,1783179619,123,24920,123,24920
L1,278325,1783179620,121,24744,121,24744
L1,278326,1783179621,121,25038,121,25038
L1,278327,1783179622,121,24744,121,24744
L1,278328,1783179623,121,24744,121,24744
L1,278329,1783179624,121,24744,121,24744
L1,278330,1783179625,126,25172,126,25172
L1,278331,1783179626,122,25108,122,25108
L1,278332,1783179627,121,24744,121,24744
L1,278333,1783179628,241,32687,241,32687
L1,278334,1783179629,170,27884,170,27884
L1,278335,1783179630,145,26654,145,26654
L1,278336,1783179631,129,25264,129,25264
L1,278337,1783179632,121,24744,121,24744
L1,278338,1783179633,140,26187,140,26187
L1,278339,1783179634,160,28324,160,28324
L1,278340,1783179635,164,27380,164,27380
L1,278341,1783179636,169,28252,169,28252
L1,278342,1783179637,123,24840,123,24840
L1,278343,1783179638,127,25088,127,25088
L1,278344,1783179639,130,25751,130,25751
L1,278345,1783179640,127,25088,127,25088
L1,278346,1783179641,125,24936,125,24936
L1,278347,1783179642,126,25068,126,25068
L1,278348,1783179643,125,24992,125,24992
L1,278349,1783179644,125,25152,125,25152
L1,278350,1783179645,126,25380,126,25380
L1,278351,1783179646,129,25688,129,25688
L1,278352,1783179647,125,24992,125,24992
L1,278353,1783179648,122,24810,122,24810
L1,278354,1783179649,121,24744,121,24744
L1,278355,1783179650,123,25168,123,25168
L1,278356,1783179651,121,24744,121,24744
L1,278357,1783179652,121,24744,121,24744
L1,278358,1783179653,121,24744,121,24744
L1,278359,1783179654,123,24971,123,24971
L1,278360,1783179655,122,24844,122,24844
L1,278361,1783179656,121,24744,121,24744
L1,278362,1783179657,121,24744,121,24744
L1,278366,1783179661,61,12405,61,12405
L1,278367,1783179662,122,24810,122,24810
L1,278368,1783179663,123,25479,123,25479
L1,278369,1783179664,121,24744,121,24744
L1,278370,1783179665,121,24744,121,24744
L1,278371,1783179666,122,25100,122,25100
L1,278372,1783179667,121,24744,121,24744
L1,278373,1783179668,121,24744,121,24744
L1,278374,1783179669,122,25109,122,25109
L1,278375,1783179670,121,24744,121,24744
L1,278376,1783179671,237,32551,237,32551
L1,278377,1783179672,167,27420,167,27420
L1,278378,1783179673,150,26681,150,26681
L1,278379,1783179674,121,24744,121,24744
L1,278380,1783179675,129,25184,129,25184
L1,278381,1783179676,136,25566,136,25566
L1,278382,1783179677,159,26840,159,26840
L1,278383,1783179678,163,27856,163,27856
L1,278384,1783179679,163,27856,163,27856
L1,278385,1783179680,170,29188,170,29188
L1,278386,1783179681,179,29424,179,29424
L1,278387,1783179682,163,27136,163,27136
L1,278388,1783179683,164,27532,164,27532
L1,278389,1783179684,163,27696,163,27696
L1,278390,1783179685,164,27600,164,27600
L1,278391,1783179686,159,27024,159,27024
L1,278392,1783179687,145,26112,145,26112
L1,278393,1783179688,153,27136,153,27136
L1,278394,1783179689,146,26188,146,26188
L1,278395,1783179690,144,26620,144,26620
L1,278396,1783179691,127,25032,127,25032
L1,278397,1783179692,62,12753,62,12753
L1,278398,1783179693,123,25168,123,25168
L1,278399,1783179694,124,25288,124,25288
L1,278400,1783179695,122,24810,122,24810
L1,278401,1783179696,121,24744,121,24744
L1,278402,1783179697,122,25089,122,25089
L1,278403,1783179698,122,24844,122,24844
L1,278404,1783179699,122,24810,122,24810
L1,278405,1783179700,121,24744,121,24744
L1,278406,1783179701,60,12339,60,12339
L1,279125,1783180420,62,12505,62,12505
L1,279126,1783180421,121,24744,121,24744
L1,279127,1783180422,122,24810,122,24810
L1,279128,1783180423,121,24744,121,24744
L1,279129,1783180424,121,24744,121,24744
L1,279130,1783180425,121,24744,121,24744
L1,279131,1783180426,121,24744,121,24744
L1,279132,1783180427,120,24678,120,24678
L1,279133,1783180428,121,24744,121,24744
L1,279134,1783180429,123,24916,123,24916
L1,279135,1783180430,135,25482,135,25482
L1,279136,1783180431,148,26992,148,26992
L1,279137,1783180432,136,25588,136,25588
L1,279138,1783180433,121,24744,121,24744
L1,279139,1783180434,122,25089,122,25089
L1,279140,1783180435,122,25109,122,25109
L1,279141,1783180436,134,25948,134,25948
L1,279142,1783180437,61,12405,61,12405
L1,279143,1783180438,122,25100,122,25100
L1,279144,1783180439,123,25204,123,25204
L1,279145,1783180440,121,24744,121,24744
L1,279146,1783180441,4413,308769,4413,308769
L1,279147,1783180442,417,67374,417,67374
L1,279148,1783180443,509,77647,509,77647
L1,279149,1783180444,579,90988,579,90988
L1,279150,1783180445,931,371662,931,371662
L1,279151,1783180446,1009,534882,1009,534882
L1,279152,1783180447,866,596038,866,596038
L1,279153,1783180448,783,786248,783,786248
L1,279154,1783180449,472,513811,472,513811
L1,279155,1783180450,133,27496,133,27496
L1,279156,1783180451,121,24744,121,24744
L1,279157,1783180452,121,24744,121,24744
L1,279158,1783180453,122,25104,122,25104
L1,279159,1783180454,122,24844,122,24844
L1,279160,1783180455,123,24888,123,24888
L1,279161,1783180456,121,24744,121,24744
L1,279162,1783180457,123,25174,123,25174
L1,279163,1783180458,121,24744,121,24744
L1,279164,1783180459,122,24810,122,24810
L1,279165,1783180460,61,12687,61,12687
L1,279170,1783180465,1,66,1,66
L1,279171,1783180466,121,24744,121,24744
L1,279172,1783180467,122,24810,122,24810
L1,279173,1783180468,121,24744,121,24744
L1,279174,1783180469,121,24744,121,24744
L1,279175,1783180470,120,24678,120,24678
L1,279176,1783180471,122,24810,122,24810
L1,279177,1783180472,122,24844,122,24844
L1,279178,1783180473,122,25095,122,25095
L1,279179,1783180474,121,24744,121,24744
L1,279180,1783180475,122,24810,122,24810
L1,279181,1783180476,148,26732,148,26732
L1,279182,1783180477,135,25492,135,25492
L1,279183,1783180478,134,25416,134,25416
L1,279184,1783180479,121,24744,121,24744
L1,279185,1783180480,121,24744,121,24744
L1,279186,1783180481,137,26498,137,26498
L1,279187,1783180482,121,24744,121,24744
L1,279188,1783180483,121,24744,121,24744
L1,279189,1783180484,121,24744,121,24744
L1,279190,1783180485,121,24744,121,24744
L1,279191,1783180486,4126,264755,4126,264755
L1,279192,1783180487,388,63383,388,63383
L1,279193,1783180488,456,70570,456,70570
L1,279194,1783180489,448,71922,448,71922
L1,279195,1783180490,593,94786,593,94786
L1,279196,1783180491,873,358604,873,358604
L1,279197,1783180492,987,526206,987,526206
L1,279198,1783180493,865,599278,865,599278
