port,packet_count,byte_count,packet_fraction,byte_fraction
1783,2226,130056,3.3181843559437408e-06,8.943697553752003e-07
1801,2226,130056,3.3181843559437408e-06,8.943697553752003e-07
1124,2226,131196,3.3181843559437408e-06,9.022093131128496e-07
1045,2226,131448,3.3181843559437408e-06,9.039422679811721e-07
1233,2225,130080,3.316693707086623e-06,8.945347986959929e-07
1334,2225,130056,3.316693707086623e-06,8.943697553752003e-07
1521,2225,130008,3.316693707086623e-06,8.94039668733615e-07
1723,2225,129996,3.316693707086623e-06,8.939571470732187e-07
1755,2225,129996,3.316693707086623e-06,8.939571470732187e-07
1066,2225,131268,3.316693707086623e-06,9.027044430752275e-07
1213,2224,130020,3.3152030582295056e-06,8.941221903940113e-07
1533,2224,129936,3.3152030582295056e-06,8.935445387712371e-07
464,2224,129768,3.3152030582295056e-06,8.923892355256888e-07
1185,2223,129960,3.313712409372388e-06,8.937095820920298e-07
1524,2223,129888,3.313712409372388e-06,8.932144521296519e-07
1556,2223,129876,3.313712409372388e-06,8.931319304692556e-07
1068,2223,130692,3.313712409372388e-06,8.987434033762047e-07
1201,2222,129900,3.3122217605152704e-06,8.932969737900482e-07
1259,2222,129888,3.3122217605152704e-06,8.932144521296519e-07
1272,2222,129888,3.3122217605152704e-06,8.932144521296519e-07
1461,2222,129840,3.3122217605152704e-06,8.928843654880666e-07
1296,2221,129804,3.310731111658153e-06,8.926368005068778e-07
1443,2221,129792,3.310731111658153e-06,8.925542788464814e-07
1500,2221,129768,3.310731111658153e-06,8.923892355256888e-07
1501,2221,129768,3.310731111658153e-06,8.923892355256888e-07
1503,2221,129768,3.310731111658153e-06,8.923892355256888e-07
1024,2221,129660,3.310731111658153e-06,8.91646540582122e-07
1183,2220,129756,3.3092404628010353e-06,8.923067138652926e-07
1199,2220,129780,3.3092404628010353e-06,8.924717571860852e-07
1322,2220,129744,3.3092404628010353e-06,8.922241922048962e-07
1417,2220,129732,3.3092404628010353e-06,8.921416705444998e-07
1494,2220,129708,3.3092404628010353e-06,8.919766272237072e-07
1055,2220,130488,3.3092404628010353e-06,8.973405351494674e-07
593,2220,129576,3.3092404628010353e-06,8.910688889593479e-07
1054,2220,130728,3.3092404628010353e-06,8.989909683573935e-07
1114,2219,129720,3.3077498139439177e-06,8.920591488841036e-07
1163,2219,129720,3.3077498139439177e-06,8.920591488841036e-07
1216,2219,129720,3.3077498139439177e-06,8.920591488841036e-07
1236,2219,129696,3.3077498139439177e-06,8.91894105563311e-07
1287,2219,129684,3.3077498139439177e-06,8.918115839029146e-07
1309,2219,129704,3.3077498139439177e-06,8.919491200035752e-07
1352,2219,129672,3.3077498139439177e-06,8.917290622425184e-07
1025,2219,130212,3.3077498139439177e-06,8.954425369603523e-07
1037,2219,130548,3.3077498139439177e-06,8.977531434514489e-07
1174,2218,129656,3.3062591650868e-06,8.916190333619899e-07
1081,2218,130368,3.3062591650868e-06,8.965153185455042e-07
1102,2217,129600,3.3047685162296825e-06,8.912339322801405e-07
1300,2217,129564,3.3047685162296825e-06,8.909863672989515e-07
1311,2217,129564,3.3047685162296825e-06,8.909863672989515e-07
1087,2217,130308,3.3047685162296825e-06,8.961027102435228e-07
1110,2216,129540,3.303277867372565e-06,8.908213239781589e-07
1117,2216,129540,3.303277867372565e-06,8.908213239781589e-07
1148,2216,129516,3.303277867372565e-06,8.906562806573663e-07
1164,2216,129516,3.303277867372565e-06,8.906562806573663e-07
1186,2216,129516,3.303277867372565e-06,8.906562806573663e-07
1198,2216,129516,3.303277867372565e-06,8.906562806573663e-07
1244,2216,129516,3.303277867372565e-06,8.906562806573663e-07
1247,2216,129516,3.303277867372565e-06,8.906562806573663e-07
1277,2216,129504,3.303277867372565e-06,8.9057375899697e-07
1310,2216,129504,3.303277867372565e-06,8.9057375899697e-07
1033,2216,130128,3.303277867372565e-06,8.948648853375781e-07
407,2216,129864,3.303277867372565e-06,8.930494088088593e-07
512,2216,129384,3.303277867372565e-06,8.897485423930069e-07
1061,2215,129492,3.3017872185154474e-06,8.904912373365737e-07
1137,2215,129480,3.3017872185154474e-06,8.904087156761774e-07
1166,2215,129456,3.3017872185154474e-06,8.902436723553847e-07
1218,2215,129456,3.3017872185154474e-06,8.902436723553847e-07
1328,2215,129432,3.3017872185154474e-06,8.900786290345921e-07
902,2215,129324,3.3017872185154474e-06,8.893359340910254e-07
443,2214,129720,3.30029656965833e-06,8.920591488841036e-07
1077,2214,129432,3.30029656965833e-06,8.900786290345921e-07
1096,2214,129420,3.30029656965833e-06,8.899961073741959e-07
1151,2214,129396,3.30029656965833e-06,8.898310640534033e-07
1175,2214,129396,3.30029656965833e-06,8.898310640534033e-07
1217,2214,129396,3.30029656965833e-06,8.898310640534033e-07
1248,2214,129396,3.30029656965833e-06,8.898310640534033e-07
1271,2214,129384,3.30029656965833e-06,8.897485423930069e-07
1050,2214,129888,3.30029656965833e-06,8.932144521296519e-07
1059,2214,129888,3.30029656965833e-06,8.932144521296519e-07
1149,2213,129336,3.2988059208012122e-06,8.894184557514217e-07
1154,2213,129336,3.2988059208012122e-06,8.894184557514217e-07
1187,2213,129336,3.2988059208012122e-06,8.894184557514217e-07
1301,2213,129324,3.2988059208012122e-06,8.893359340910254e-07
17,2213,129560,3.2988059208012122e-06,8.909588600788195e-07
1083,2212,129312,3.2973152719440947e-06,8.892534124306291e-07
1145,2212,129276,3.2973152719440947e-06,8.890058474494401e-07
1152,2212,129276,3.2973152719440947e-06,8.890058474494401e-07
1165,2212,129276,3.2973152719440947e-06,8.890058474494401e-07
1192,2212,129276,3.2973152719440947e-06,8.890058474494401e-07
515,2212,129192,3.2973152719440947e-06,8.88428195826666e-07
1046,2212,129768,3.2973152719440947e-06,8.923892355256888e-07
1047,2212,129768,3.2973152719440947e-06,8.923892355256888e-07
1026,2211,129248,3.295824623086977e-06,8.888132969085154e-07
1056,2211,129248,3.295824623086977e-06,8.888132969085154e-07
1097,2211,129216,3.295824623086977e-06,8.885932391474586e-07
1132,2211,129216,3.295824623086977e-06,8.885932391474586e-07
1141,2211,129216,3.295824623086977e-06,8.885932391474586e-07
1169,2211,129216,3.295824623086977e-06,8.885932391474586e-07
1034,2210,129192,3.2943339742298595e-06,8.88428195826666e-07
1089,2210,129172,3.2943339742298595e-06,8.882906597260054e-07
1106,2210,129156,3.2943339742298595e-06,8.88180630845477e-07
1113,2210,129156,3.2943339742298595e-06,8.88180630845477e-07
1122,2210,129156,3.2943339742298595e-06,8.88180630845477e-07
1131,2210,129156,3.2943339742298595e-06,8.88180630845477e-07
1147,2210,129156,3.2943339742298595e-06,8.88180630845477e-07
1032,2209,129112,3.292843325372742e-06,8.87878051424024e-07
1036,2209,129108,3.292843325372742e-06,8.878505442038918e-07
1067,2209,129108,3.292843325372742e-06,8.878505442038918e-07
1079,2209,129108,3.292843325372742e-06,8.878505442038918e-07
1082,2209,129108,3.292843325372742e-06,8.878505442038918e-07
1090,2209,129108,3.292843325372742e-06,8.878505442038918e-07
1093,2209,129096,3.292843325372742e-06,8.877680225434954e-07
1107,2209,129096,3.292843325372742e-06,8.877680225434954e-07
1126,2209,129096,3.292843325372742e-06,8.877680225434954e-07
1138,2209,129096,3.292843325372742e-06,8.877680225434954e-07
1027,2209,129348,3.292843325372742e-06,8.89500977411818e-07
111,2209,129208,3.292843325372742e-06,8.885382247071944e-07
1053,2208,129048,3.2913526765156243e-06,8.874379359019102e-07
1058,2208,129048,3.2913526765156243e-06,8.874379359019102e-07
1075,2208,129048,3.2913526765156243e-06,8.874379359019102e-07
1091,2208,129036,3.2913526765156243e-06,8.87355414241514e-07
1104,2208,129036,3.2913526765156243e-06,8.87355414241514e-07
1108,2208,129036,3.2913526765156243e-06,8.87355414241514e-07
1111,2208,129036,3.2913526765156243e-06,8.87355414241514e-07
1123,2208,129036,3.2913526765156243e-06,8.87355414241514e-07
1130,2208,129036,3.2913526765156243e-06,8.87355414241514e-07
1040,2208,129168,3.2913526765156243e-06,8.882631525058734e-07
1028,2208,129288,3.2913526765156243e-06,8.890883691098365e-07
1030,2208,129288,3.2913526765156243e-06,8.890883691098365e-07
1007,2207,128988,3.2898620276585068e-06,8.870253275999287e-07
1039,2207,128988,3.2898620276585068e-06,8.870253275999287e-07
1043,2207,128988,3.2898620276585068e-06,8.870253275999287e-07
1064,2207,128988,3.2898620276585068e-06,8.870253275999287e-07
1076,2207,128988,3.2898620276585068e-06,8.870253275999287e-07
1084,2207,128988,3.2898620276585068e-06,8.870253275999287e-07
1085,2207,128988,3.2898620276585068e-06,8.870253275999287e-07
1092,2207,128976,3.2898620276585068e-06,8.869428059395324e-07
1094,2207,128976,3.2898620276585068e-06,8.869428059395324e-07
1095,2207,128976,3.2898620276585068e-06,8.869428059395324e-07
1098,2207,128976,3.2898620276585068e-06,8.869428059395324e-07
1105,2207,128976,3.2898620276585068e-06,8.869428059395324e-07
1119,2207,128976,3.2898620276585068e-06,8.869428059395324e-07
1044,2207,129108,3.2898620276585068e-06,8.878505442038918e-07
7,2207,128968,3.2898620276585068e-06,8.868877914992682e-07
1000,2206,128928,3.288371378801389e-06,8.866127192979472e-07
1022,2206,128928,3.288371378801389e-06,8.866127192979472e-07
1023,2206,128928,3.288371378801389e-06,8.866127192979472e-07
1042,2206,128928,3.288371378801389e-06,8.866127192979472e-07
1057,2206,128928,3.288371378801389e-06,8.866127192979472e-07
1063,2206,128928,3.288371378801389e-06,8.866127192979472e-07
1071,2206,128928,3.288371378801389e-06,8.866127192979472e-07
1073,2206,128928,3.288371378801389e-06,8.866127192979472e-07
1080,2206,128928,3.288371378801389e-06,8.866127192979472e-07
1086,2206,128928,3.288371378801389e-06,8.866127192979472e-07
1099,2206,128916,3.288371378801389e-06,8.865301976375509e-07
1100,2206,128916,3.288371378801389e-06,8.865301976375509e-07
1112,2206,128916,3.288371378801389e-06,8.865301976375509e-07
1121,2206,128916,3.288371378801389e-06,8.865301976375509e-07
427,2206,129012,3.288371378801389e-06,8.871903709207214e-07
800,2206,128904,3.288371378801389e-06,8.864476759771545e-07
1049,2206,129048,3.288371378801389e-06,8.874379359019102e-07
1001,2205,128868,3.2868807299442716e-06,8.862001109959656e-07
1002,2205,128868,3.2868807299442716e-06,8.862001109959656e-07
1009,2205,128868,3.2868807299442716e-06,8.862001109959656e-07
1052,2205,128868,3.2868807299442716e-06,8.862001109959656e-07
1062,2205,128868,3.2868807299442716e-06,8.862001109959656e-07
1065,2205,128868,3.2868807299442716e-06,8.862001109959656e-07
1069,2205,128868,3.2868807299442716e-06,8.862001109959656e-07
1070,2205,128868,3.2868807299442716e-06,8.862001109959656e-07
1072,2205,128868,3.2868807299442716e-06,8.862001109959656e-07
1078,2205,128868,3.2868807299442716e-06,8.862001109959656e-07
3,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
4,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
6,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
9,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
13,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
19,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
20,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
23,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
24,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
25,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
26,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
30,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
32,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
33,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
37,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
42,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
43,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
49,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
70,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
79,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
81,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
82,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
83,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
84,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
85,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
88,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
89,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
90,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
99,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
100,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
106,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
109,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
110,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
113,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
119,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
125,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
135,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
143,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
144,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
146,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
163,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
179,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
199,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
211,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
212,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
222,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
254,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
255,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
256,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
259,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
264,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
280,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
301,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
306,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
311,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
340,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
366,2205,128856,3.2868807299442716e-06,8.861175893355693e-07
999,2205,128844,3.2868807299442716e-06,8.86035067675173e-07
406,2204,128808,3.285390081087154e-06,8.857875026939841e-07
416,2204,128808,3.285390081087154e-06,8.857875026939841e-07
417,2204,128808,3.285390081087154e-06,8.857875026939841e-07
425,2204,128808,3.285390081087154e-06,8.857875026939841e-07
444,2204,128808,3.285390081087154e-06,8.857875026939841e-07
458,2204,128808,3.285390081087154e-06,8.857875026939841e-07
465,2204,128808,3.285390081087154e-06,8.857875026939841e-07
481,2204,128808,3.285390081087154e-06,8.857875026939841e-07
497,2204,128808,3.285390081087154e-06,8.857875026939841e-07
513,2204,128808,3.285390081087154e-06,8.857875026939841e-07
514,2204,128808,3.285390081087154e-06,8.857875026939841e-07
524,2204,128808,3.285390081087154e-06,8.857875026939841e-07
541,2204,128808,3.285390081087154e-06,8.857875026939841e-07
543,2204,128808,3.285390081087154e-06,8.857875026939841e-07
544,2204,128808,3.285390081087154e-06,8.857875026939841e-07
545,2204,128808,3.285390081087154e-06,8.857875026939841e-07
548,2204,128808,3.285390081087154e-06,8.857875026939841e-07
554,2204,128808,3.285390081087154e-06,8.857875026939841e-07
555,2204,128808,3.285390081087154e-06,8.857875026939841e-07
563,2204,128808,3.285390081087154e-06,8.857875026939841e-07
587,2204,128808,3.285390081087154e-06,8.857875026939841e-07
616,2204,128808,3.285390081087154e-06,8.857875026939841e-07
617,2204,128808,3.285390081087154e-06,8.857875026939841e-07
625,2204,128808,3.285390081087154e-06,8.857875026939841e-07
631,2204,128808,3.285390081087154e-06,8.857875026939841e-07
646,2204,128808,3.285390081087154e-06,8.857875026939841e-07
648,2204,128808,3.285390081087154e-06,8.857875026939841e-07
666,2204,128808,3.285390081087154e-06,8.857875026939841e-07
667,2204,128808,3.285390081087154e-06,8.857875026939841e-07
668,2204,128808,3.285390081087154e-06,8.857875026939841e-07
683,2204,128808,3.285390081087154e-06,8.857875026939841e-07
691,2204,128808,3.285390081087154e-06,8.857875026939841e-07
700,2204,128808,3.285390081087154e-06,8.857875026939841e-07
705,2204,128808,3.285390081087154e-06,8.857875026939841e-07
711,2204,128808,3.285390081087154e-06,8.857875026939841e-07
714,2204,128808,3.285390081087154e-06,8.857875026939841e-07
720,2204,128808,3.285390081087154e-06,8.857875026939841e-07
722,2204,128808,3.285390081087154e-06,8.857875026939841e-07
726,2204,128808,3.285390081087154e-06,8.857875026939841e-07
749,2204,128808,3.285390081087154e-06,8.857875026939841e-07
765,2204,128808,3.285390081087154e-06,8.857875026939841e-07
777,2204,128808,3.285390081087154e-06,8.857875026939841e-07
783,2204,128808,3.285390081087154e-06,8.857875026939841e-07
787,2204,128808,3.285390081087154e-06,8.857875026939841e-07
801,2204,128808,3.285390081087154e-06,8.857875026939841e-07
808,2204,128808,3.285390081087154e-06,8.857875026939841e-07
843,2204,128808,3.285390081087154e-06,8.857875026939841e-07
1010,2204,128808,3.285390081087154e-06,8.857875026939841e-07
1011,2204,128808,3.285390081087154e-06,8.857875026939841e-07
1021,2204,128808,3.285390081087154e-06,8.857875026939841e-07
1029,2204,128808,3.285390081087154e-06,8.857875026939841e-07
1031,2204,128808,3.285390081087154e-06,8.857875026939841e-07
1074,2204,128808,3.285390081087154e-06,8.857875026939841e-07
1088,2204,128808,3.285390081087154e-06,8.857875026939841e-07
873,2203,128748,3.2838994322300364e-06,8.853748943920025e-07
880,2203,128748,3.2838994322300364e-06,8.853748943920025e-07
